episode_id,source,policy,task_id,task_name,init_state_index,environment_seed,policy_rng_seed,policy_rng_batch_size,action_horizon,maximum_control_steps,success,control_steps,censored,logical_vlm_forward_count,actual_vlm_forward_count,inference_latency_mean_seconds,inference_latency_p50_seconds,inference_latency_p95_seconds,episode_wall_seconds,peak_inference_gpu_memory_bytes,initial_observation_sha256,action_sha256,video,video_sha256,trajectory,trajectory_sha256,protocol_sha256
formal-pretrained-h25-task04-init09-env1009-policy1009,new_formal,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,1009,1009,1,25,280,True,139,False,6,6,0.5334383159999257,0.5307837464997647,0.5927393897500224,31.86261786399973,972986368,5bc67c13f6551f154e5e819fed109e7100415b5097469cecc34a78cf6c05ddf0,c34a8d647f2df3ac9cc53c231ec225c4bd15fca2f1b246e87ba6801941dafc9f,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task04-init09-env1009-policy1009.mp4,b970ac344c94f5d4868f9a442abcb3ad1aaa189321ba7ad32a2d74fb34b201fd,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task04-init09-env1009-policy1009.npz,8211999b19579db29fc20ba306170062d5247a6a4a03ff20f8fc73e3c3422cfe,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init00-legacy-batch3,legacy_reused,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,1000,1005,3,25,280,False,280,True,12,,,,,,,,27b459e03cdd7ffc5e479e4339a80c04034b2e3ab6c503033b05ac1154f40207,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_05/episode_00.mp4,4ab3b9a3f9831a79843c020551703cb91b185c12cd92d262298d6d0ae111afed,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_05.npz,fc7deaf5b27c0808bdfff2e07b21de4fdae329bd9242e112b18566ca2a12ee8e,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init01-legacy-batch3,legacy_reused,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,1001,1005,3,25,280,False,280,True,12,,,,,,,,f71a3518ec108efbc65fd018c6f39bbba49b29a38a51b0401d8750435a4d5707,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_05/episode_01.mp4,d459a4804b95d71da48b0c73e5510116fa86f2765fefcdb48ae401cb50f6f86d,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_05.npz,fc7deaf5b27c0808bdfff2e07b21de4fdae329bd9242e112b18566ca2a12ee8e,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init02-legacy-batch3,legacy_reused,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,1002,1005,3,25,280,False,280,True,12,,,,,,,,cff611350189683e27a192731dc0531923c7dfba721154e1b722d216b2cc2c3b,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_05/episode_02.mp4,15a404190a34ee885e975c646586f32b9b83f98881138bbbd3d4778d4e526629,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_05.npz,fc7deaf5b27c0808bdfff2e07b21de4fdae329bd9242e112b18566ca2a12ee8e,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init03-env1003-policy1003,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,1003,1003,1,25,280,False,280,True,12,12,0.49007962716677866,0.49944675900042057,0.52927197469985,51.68245894200027,972986368,051c2a47d181305a6cf1b2f17c5d8d8238e5247924d17431284ad5f2012178e1,0f61470f67a45ef34a4a9026817d3e7f2c181378e140c479ad33b79b6f5ba849,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init03-env1003-policy1003.mp4,48cdefa88b54ad72b5ae61f52edd4d4a969baab45827e84fde71e03c43f6bf9f,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task05-init03-env1003-policy1003.npz,e9783cb87338cb74266f5206d5b4b9761a043bcff1b2ec1ab967bf0990432e13,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init04-env1004-policy1004,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,1004,1004,1,25,280,False,280,True,12,12,0.5147653656668657,0.4998479625000982,0.6262989216501409,51.93610874099977,972986368,8b159efeb1e499e58fa3dd05bb38d365d4318185c692086d7ce3c90298afd3d2,ce2d21aaf09e26f76dfbbfc2c9dce1752bca94821f1f050e0853aa5411f179a9,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init04-env1004-policy1004.mp4,d085636ed5130a51cd366915b361e3dfb23d5d63c109d588b460053946ac3ef5,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task05-init04-env1004-policy1004.npz,a1198161e8d5bf8bd89f6d608c8702b4522dfc7cc3fa9f8f500bcc5ecca6a50b,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init05-env1005-policy1005,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,1005,1005,1,25,280,False,280,True,12,12,0.5111598786666794,0.5066252010001335,0.5970754714497161,53.44192467999983,972986368,280a7afbf97be90efc31fbb8ed667c1901a1c5a77e9946171fe39db47cfe40f6,85378d7d9e6360865dee67bd3cd1466b8d26e5a7ee56d3b4ab043babf921a265,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init05-env1005-policy1005.mp4,494ef58e7b61d3a1e58e2cd1ae652bbf695cdd5468aa0adb6530d3043f768d59,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task05-init05-env1005-policy1005.npz,98a27ff203d0422644bf797af31c7f865c2f546dbb6edb16a321ab98cdcb6b37,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init06-env1006-policy1006,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,1006,1006,1,25,280,False,280,True,12,12,0.5397205988334312,0.531931791000261,0.607528084650221,53.91015233200051,972986368,267dcfdef98f4bf4bc1633d20151817acf3291cbae699e0a5b4d2b068b10c3b1,aef5b20bbe2ab6bd986bafb1234d3e7d5e4e39299ccd281204be2e2d3c55f9d7,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init06-env1006-policy1006.mp4,d790377d15c12af5d05ec5cd11f755acb4bec54539f6e31778ee9b9499c6e901,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task05-init06-env1006-policy1006.npz,9bd87f65ccd8be897c5c95c89ad9f8b8692368289c7fa3756f3ca1f77b7d5830,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init07-env1007-policy1007,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,1007,1007,1,25,280,False,280,True,12,12,0.5007616490000449,0.49834517799990863,0.5771193287000187,52.82754719100012,972986368,658e8ea484625445a5ae34c685c573e7508b8a0a27a1d00ca50f6c3e315ca75b,1bde836c58f59fb12562986a7939e78d0e15948095369969bca92df8072538d7,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init07-env1007-policy1007.mp4,814c811c6007b9400353fef5ba16073c5edbe7a1ca4250176ca7294f52f058be,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task05-init07-env1007-policy1007.npz,6a2ec74bf0b14e963ff20ebef47b6336d643c2c97fe5d939f7bd17658c1fef1d,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init08-env1008-policy1008,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,1008,1008,1,25,280,False,280,True,12,12,0.48993655166676336,0.5025649935005276,0.5313116161499692,52.04639632699946,972986368,21cbd65c6619e3324cfabd85a521bf6f92e3aab3753ff4d0ff9867919d8d9ca4,91ba13690e8d943e764a751eb3726e6f41e71c7298648085a42d8f11ceac32ab,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init08-env1008-policy1008.mp4,794d706567d01cd234d281ecb23e9ec745e026fa5f966b55001cac507085add8,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task05-init08-env1008-policy1008.npz,0f451859ccf3c41d8a46ed8f649d5adf8d454545193b170be0e1253a392145a0,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task05-init09-env1009-policy1009,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,1009,1009,1,25,280,False,280,True,12,12,0.5043916439168091,0.5080428505002601,0.5763975790002405,52.80638817799991,972986368,44cd6967a7ba9420c33b56a86368ec7fc3953bfdc78f07724607facd40def4b9,302b3e8dc1aee19939c352ea29410e1985a0a1afc41ef35e7893f8446715b401,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task05-init09-env1009-policy1009.mp4,6984ca171fcbe854a992a2b6a1d939b1334aac985c21d5c1eb8ea81c5f1918cd,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task05-init09-env1009-policy1009.npz,7c267c13592d54c37b41bef26cde09e6d7979235e4811c006b18ca9793736d56,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init00-legacy-batch3,legacy_reused,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,1000,1007,3,25,280,True,113,False,5,,,,,,,,5422fa8deaa0d0c22ed2ed924f0bd26472f3798367b1d3b21cbf2aceb9b2dd85,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_07/episode_00.mp4,484397c5120f46f15bcf576d7a1ad37367e8bb9f9c6d7014aa6c9ae189991566,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_07.npz,7f1160069a50f2993bc4d1eca8cd67685ffcc6da6ab20be7a9572726ad8a8220,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init01-legacy-batch3,legacy_reused,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,1001,1007,3,25,280,True,123,False,5,,,,,,,,368d70ef5e4750d396c308dff901d6ec04895fc731215fd81c8ab996b66acabc,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_07/episode_01.mp4,df511355ec4cdb2c9b9959d72ec4dff9a63c799648a96b66ee6c54b8624a977a,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_07.npz,7f1160069a50f2993bc4d1eca8cd67685ffcc6da6ab20be7a9572726ad8a8220,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init02-legacy-batch3,legacy_reused,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,1002,1007,3,25,280,False,280,True,12,,,,,,,,22bb14d91fad86bc76b271b5fcff47addb676c7ab9a798d3f047f52f6976d41f,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_07/episode_02.mp4,5a9a2bcffb97d47bd59f2ea0c9ad457eac876994b7589c9f14901cae0924fd01,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_07.npz,7f1160069a50f2993bc4d1eca8cd67685ffcc6da6ab20be7a9572726ad8a8220,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init03-env1003-policy1003,new_formal,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,1003,1003,1,25,280,True,108,False,5,5,0.45045735460025754,0.43877452700053254,0.5037868370000069,26.378461463999884,972986368,46225160c4093fc835b91ae075585c5f6f7def19f4bfdbf4fa936a2893752ba4,b688ef461006e953f3b1ea9a8bd40552ff7042c1b094ca0c3b7035c39759f587,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init03-env1003-policy1003.mp4,58a66d22e970733bcda157ff162f0a7a2b64d8c306a84183f43d4294aafdfd2d,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task07-init03-env1003-policy1003.npz,fe25bd31bf906f4892fc553aa67b89d1c895099684825e6be3490a6ecc50b96e,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init04-env1004-policy1004,new_formal,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,1004,1004,1,25,280,True,119,False,5,5,0.49144364860021594,0.48107427500053745,0.5775440509998588,28.013026646999606,972986368,07db9281eb956a06b36f2c76f6a2c45e7f982caff4519df764b9feb3d76d619f,f54ea8ce45ceaea1abd91267a0ac759047ae44f5225e98b94a32702417ef45dc,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init04-env1004-policy1004.mp4,e1e072e4a9e27ff70d3570efdb84b21cff704a8bf23396eaf654d8f9f6749f53,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task07-init04-env1004-policy1004.npz,111b4e5c0dbdc387ab70e6fd56121d86740090de4bf4bb1c0adf0db1e71fabad,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init05-env1005-policy1005,new_formal,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,1005,1005,1,25,280,True,116,False,5,5,0.5246878411999205,0.5265653189999284,0.5742743384002097,27.954546601999937,972986368,96710f4869095beff787fcb8690b9ad25c7f913dd8a20b04ce04de555d0fc932,0bd7361d5d2edcffd283fb9addcca0d8d13a62923542612edbd180fbcca0638e,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init05-env1005-policy1005.mp4,183c7a4435179e6f29119dc97315768fa51ee6efa1ed6fefabe82d639f320d4f,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task07-init05-env1005-policy1005.npz,0bc3a2b1b0c155672157424c84fb4fbf656f515b8ef4dc5ec9351617c1c7ff38,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init06-env1006-policy1006,new_formal,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,1006,1006,1,25,280,True,114,False,5,5,0.4828060285999527,0.47155210399978387,0.5173167375998673,27.183183674000247,972986368,b49c9a6abda83f81f865745166bffdc278c8400f77d30b9a0456a03d8fb27f2f,e298a1f4d73b24f47c814b7d997d8a2488f2149aee096406050eb697dca3b9c5,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init06-env1006-policy1006.mp4,bc5499e6048addd64f19920f49517c072c8062bb4e373e073e0066031bffb42b,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task07-init06-env1006-policy1006.npz,0f6bba2588e6f6b367054051a1dee070cc2dcfd94463ea38bb267cc69aa9754e,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init07-env1007-policy1007,new_formal,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,1007,1007,1,25,280,False,280,True,12,12,0.5003051145832463,0.502570741999989,0.5619368568498431,50.57754067899987,972986368,f7dadced3c45a0df968fd87225a0a91b82e78b42614d9be45a161548149d30c8,4ef8ad0655d594f72f25a4d836de20d7a1248e81d27592cedeb2a44bb8a98c63,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init07-env1007-policy1007.mp4,bf545c53a81344e6a5f4e183511cd8e57ff2a527c783da99ebf80ec71223b64f,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task07-init07-env1007-policy1007.npz,65189a0eaf0ba117414f57b985e369727a6b7bd642c82a3ccb0c52be35f95951,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init08-env1008-policy1008,new_formal,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,1008,1008,1,25,280,False,280,True,12,12,0.49540842674991836,0.5022598215000471,0.556649526649926,50.47529836400008,972986368,781a18b9d1d0fa00b4afd878f2fff718b5b4d1561e3d2981e56cc4900e0688e9,d62442e4c69dbbdebbc226bb08fb7df20231bc4805255e013ce8dfa5ea0b93ba,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init08-env1008-policy1008.mp4,727f346af400e0f63b52ec78230718625995abef62b16a0967911ecadad9f15c,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task07-init08-env1008-policy1008.npz,d386ced34830513568897ebe6f6ff1b1fa0218e9b1bd023fbc688c594c8c577c,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task07-init09-env1009-policy1009,new_formal,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,9,1009,1009,1,25,280,True,117,False,5,5,0.513706708799873,0.5142900770006236,0.609281786599422,28.252479796000443,972986368,9c094c1e205ca18b5de45751a2bf32688e60464f08668ff6e07ce5ed18b1641d,8dad1522572dd25d7c334e25f8e0b7c1b0d4e005533bdbc9879c1df17396f62e,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task07-init09-env1009-policy1009.mp4,7353c205c5417fece693fc8b6ecff987b269153f4344332530bcb9b320af6128,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task07-init09-env1009-policy1009.npz,b775ff24b84be336e11abe4ca8926828b43baf1e3c5cc43511be409b715ab545,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init00-legacy-batch3,legacy_reused,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0,1000,1008,3,25,280,True,91,False,4,,,,,,,,2553ad2722692a265844734eaee5a4a91120df344a4cf67631225db4d94be7ad,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_08/episode_00.mp4,92c8bb20278daad621927a3e8d6957d76a2a303ca77b147458657f65672c259d,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_08.npz,c305555650562a49d5f3a12f8d06de74c22fff21bf3ac388a54f9d838514ab9f,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init01-legacy-batch3,legacy_reused,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,1,1001,1008,3,25,280,True,91,False,4,,,,,,,,904967e75cd9111fa696039ca274e69c94918e8f36e56eb52295c82903d0105d,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_08/episode_01.mp4,d329d07647cc996e7d509b2ae4f0babb1a50af2fde171b33d76ac17ba52bf339,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_08.npz,c305555650562a49d5f3a12f8d06de74c22fff21bf3ac388a54f9d838514ab9f,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init02-legacy-batch3,legacy_reused,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,2,1002,1008,3,25,280,False,280,True,12,,,,,,,,37e3dd0a363f0c92f09de6543397a7327965b0cc72003547cf4d648bd8d9efa6,external_asset_root/stage7_action_horizon_ablation/videos/horizon_25/task_08/episode_02.mp4,dd13083650d2f3e244f2c2a677f725d49fabb3751b39104af744cb8433cd25cd,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_25/task_08.npz,c305555650562a49d5f3a12f8d06de74c22fff21bf3ac388a54f9d838514ab9f,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init03-env1003-policy1003,new_formal,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,3,1003,1003,1,25,280,True,93,False,4,4,0.4644210590001876,0.44936169650009106,0.5255291642001338,23.564897639000264,972986368,9cd81d718ac77a2c45371455053e05ea47a803248f92acb7a167d3fb0f7b6959,a8421abdb8eaf0a92d9cb9b93978ccc854b91ec011dc0625766f8207ab7b6bd2,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init03-env1003-policy1003.mp4,c9555e18284dc50b49e1772f85eae99ef5ef299df8690c1244c14416d6f65870,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task08-init03-env1003-policy1003.npz,7fc233a82eca1f7d077bc07a27f602a766b49ffb3c72eaf5e15ef468f6046803,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init04-env1004-policy1004,new_formal,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,1004,1004,1,25,280,False,280,True,12,12,0.49917668083336747,0.4893166214997109,0.5549322365502121,50.569259009000234,972986368,bc5b98e97700c6685a868a910e6e4cb5455f533b725f224d5e24c06e033f4183,01f16e452feb2267f210e5bdaf0b63077dfa9eefdfac610228986933b109f4ed,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init04-env1004-policy1004.mp4,3a47c0bb56f5b0ebb16d21aab2d4b20fbf534b48b7e0a8e0f62ad388f4e85490,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task08-init04-env1004-policy1004.npz,91c6767a408c2d3e515e2ded6a2e9fd14ce981822982dcf98f3ee69b31bb9251,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init05-env1005-policy1005,new_formal,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,5,1005,1005,1,25,280,True,90,False,4,4,0.4777502715000992,0.48545017500009635,0.5312146808999841,23.21830177799984,972986368,bb65d4f0feb0f2793f9a9a943bd3987836ff901b7c15028289f9e68d332a874b,676f44dc76a1644a11710ff551e81b90571aa27d0b6c0cc97f4bb7035f410868,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init05-env1005-policy1005.mp4,0b98a9b5313892736f684282e740c58ec05933bfcd6a7deae446fee8e47ae46c,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task08-init05-env1005-policy1005.npz,332b34baf09c65069240f972656b4b3b1518c247ec5b0886e857f109a17fe554,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init06-env1006-policy1006,new_formal,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,6,1006,1006,1,25,280,True,87,False,4,4,0.4938576489996649,0.4942527194998547,0.5288180618495062,22.643097995999597,972986368,f392ff5240ed595d3ef1a719e903a4e307e8436318eb946f2ccd7c3b6994fc2f,195e543b8ede3f5ad9ecd7822242662a4fb80243a62b0662e9e3af01739c463c,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init06-env1006-policy1006.mp4,f37ed97fbe6ee5d76a38cdf196a0024854b80849a0a15ab7cc4580ff5a9969da,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task08-init06-env1006-policy1006.npz,b4f2d88a58cc73117881b04fc771ef1b2498c8e5100248314ccd9be0533361c4,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init07-env1007-policy1007,new_formal,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,7,1007,1007,1,25,280,True,88,False,4,4,0.4896482804999778,0.48896443600006023,0.5073252757995761,22.12223892700058,972986368,e023a6dab94c9a1dd082b11ec3b4f325b55a378fbbfffc35ec0e7a8aace506f3,e1e040e96ce97ad7d8d1fe1d6ddf76e3104966c2b76b2e026c443f8aaa9f5f27,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init07-env1007-policy1007.mp4,cf456d5e301f8974e548ac35492ad618d919e8aa6f575efe2336499c4a547709,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task08-init07-env1007-policy1007.npz,e59d42bd621a373783ee259722b3257374eb9d80c516c77d6cb64f9fed42c966,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init08-env1008-policy1008,new_formal,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,8,1008,1008,1,25,280,True,97,False,4,4,0.47028769525036296,0.4744752345004599,0.4933351239001695,22.31166617300005,972986368,5284f5e56aa2be2fb4d6583719b64e6ff575d6bc2ef8cf13a9bc70652661f4e8,966cbf1de7b4f594b403a848b14786c0cde953f956ae3194f7e9571ba49b0ea7,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init08-env1008-policy1008.mp4,5273d71dccddd05c5dea64bdf63b72dee9ecadaec289998a19be9f876fb865cb,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task08-init08-env1008-policy1008.npz,90285d4a83a4850b33d5a2e2ae547dea1f6be8814b909c15e9447cfde76741a3,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h25-task08-init09-env1009-policy1009,new_formal,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,1009,1009,1,25,280,False,280,True,12,12,0.5244732957498854,0.5159479045000808,0.6106848657998398,53.60694641000009,972986368,f8f79c069c0a619c52d4d8ae518455a8718bb1af47b90dbcef94f56ff3279014,54a7e8819956b65ed3535f1e9708a9251a38afdde7a4bc00239979461e71cf2c,outputs/statistical_evaluation_v1/videos/formal/pretrained-h25/formal-pretrained-h25-task08-init09-env1009-policy1009.mp4,b1e24fdac2d945a685b53f5438587268ec22389121e9dfaf937021366060d72a,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h25/formal-pretrained-h25-task08-init09-env1009-policy1009.npz,a317503d4b842b73ccc557338d14ab5a24e9e0fcf0c76632979569583041957d,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
