pair_id,split,condition,benchmark_task_id,init_state_index,available_after_step,commanded_h10_raw_mse,commanded_minus_executed,executed_h10_raw_mse,horizon,intervention_active_at_available_step,intervention_start,no_action_h10_raw_mse,persistence_h10_raw_mse,scoring_seconds,start_index,target_index
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,55,0.6985332369804382,-0.0032985806465148926,0.7018318176269531,10,True,50,0.7356416583061218,0.48496419191360474,0.014288237998698605,46,56
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,56,0.7507445216178894,0.005672931671142578,0.7450715899467468,10,True,50,0.7980512380599976,0.5207520127296448,0.013903669998398982,47,57
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,57,0.7464553117752075,-0.0023006200790405273,0.748755931854248,10,True,50,0.7362574338912964,0.6121799945831299,0.013222532001236686,48,58
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,58,0.7584788203239441,-0.002608776092529297,0.7610875964164734,10,True,50,0.7730010747909546,0.6133875846862793,0.01387218799936818,49,59
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,59,0.7937229871749878,-0.012862443923950195,0.806585431098938,10,True,50,0.8098616003990173,0.7429744601249695,0.013581838000391144,50,60
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,60,0.7916399240493774,-0.007292628288269043,0.7989325523376465,10,True,50,0.8153793811798096,0.7638601064682007,0.013885282998671755,51,61
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,61,0.8421931266784668,-0.012761473655700684,0.8549546003341675,10,True,50,0.8497349619865417,0.911501407623291,0.013917131000198424,52,62
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,62,0.7684248685836792,-0.010709106922149658,0.7791339755058289,10,True,50,0.7821989059448242,0.8039253950119019,0.015209967999908258,53,63
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,63,0.7048196792602539,-0.011423289775848389,0.7162429690361023,10,True,50,0.7281028032302856,0.778910756111145,0.016384502001528745,54,64
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,64,0.6833558082580566,-0.0067882537841796875,0.6901440620422363,10,True,50,0.7011153697967529,0.6431897282600403,0.01324093200128118,55,65
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,65,0.6408061385154724,0.013762056827545166,0.6270440816879272,10,True,50,0.6590362191200256,0.4829316735267639,0.014560487999915495,56,66
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,66,0.6488519310951233,0.005023777484893799,0.6438281536102295,10,True,50,0.6886632442474365,0.5372452139854431,0.013720984999963548,57,67
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,67,0.6088507175445557,0.01254892349243164,0.596301794052124,10,True,50,0.6367697715759277,0.4794938564300537,0.014090896000197972,58,68
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,68,0.6454706788063049,0.023737728595733643,0.6217329502105713,10,True,50,0.674798846244812,0.4783780574798584,0.013058407999778865,59,69
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,69,0.6209648847579956,0.025660336017608643,0.595304548740387,10,True,50,0.6602188348770142,0.5294499397277832,0.013596667000456364,60,70
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,70,0.6460772752761841,0.024470031261444092,0.62160724401474,10,True,50,0.6566886901855469,0.4902268648147583,0.01364085199929832,61,71
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,71,0.6691265106201172,0.03922182321548462,0.6299046874046326,10,True,50,0.7135614156723022,0.5488178133964539,0.01798568900085229,62,72
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,72,0.6523889303207397,0.022693514823913574,0.6296954154968262,10,True,50,0.7143367528915405,0.5654078722000122,0.013738487999944482,63,73
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,73,0.6819158792495728,0.00373077392578125,0.6781851053237915,10,True,50,0.7045421004295349,0.5605462789535522,0.014156838000417338,64,74
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,74,0.7389866709709167,0.010230720043182373,0.7287559509277344,10,True,50,0.7811319231987,0.559249222278595,0.01449594899895601,65,75
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,75,0.7438585758209229,-0.01275646686553955,0.7566150426864624,10,True,50,0.7766801714897156,0.5868434309959412,0.013304048999998486,66,76
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,76,0.6628031730651855,-0.009385108947753906,0.6721882820129395,10,True,50,0.7305921316146851,0.5511150360107422,0.01588873299988336,67,77
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,77,0.6715444326400757,0.015384078025817871,0.6561603546142578,10,True,50,0.7376948595046997,0.570330798625946,0.013977785001770826,68,78
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,78,0.6315641403198242,-0.018103718757629395,0.6496678590774536,10,True,50,0.6603662967681885,0.5848193168640137,0.016128391998790903,69,79
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,79,0.6407271027565002,-0.020394980907440186,0.6611220836639404,10,True,50,0.6592065691947937,0.5589123368263245,0.01401724100105639,70,80
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,80,0.7497323751449585,-0.044451117515563965,0.7941834926605225,10,True,50,0.7899078726768494,0.6873706579208374,0.013427333999061375,71,81
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,81,0.8494805097579956,-0.03564095497131348,0.8851214647293091,10,True,50,0.888007640838623,0.7554413676261902,0.013282033998621046,72,82
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,82,0.7771708965301514,-0.04492366313934326,0.8220945596694946,10,True,50,0.8532971143722534,0.776280403137207,0.01626681500056293,73,83
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,83,0.685680627822876,-0.022583425045013428,0.7082640528678894,10,True,50,0.803850531578064,0.5714775323867798,0.013894638001147541,74,84
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,84,0.6733235120773315,-0.04577505588531494,0.7190985679626465,10,True,50,0.7950405478477478,0.5788301825523376,0.02217537300020922,75,85
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,85,0.678493857383728,-0.057491183280944824,0.7359850406646729,10,True,50,0.78825843334198,0.650060772895813,0.013224575999629451,76,86
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,86,0.7003202438354492,-0.044866085052490234,0.7451863288879395,10,True,50,0.7493211627006531,0.6619186401367188,0.01637116799975047,77,87
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,87,0.696009635925293,-0.06334960460662842,0.7593592405319214,10,True,50,0.7981126308441162,0.7992428541183472,0.014871094999762136,78,88
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,88,0.6746446490287781,-0.0635722279548645,0.7382168769836426,10,True,50,0.6657596826553345,0.7391671538352966,0.013117081000018516,79,89
calibration-task07-init10,calibration,motion_attenuation_0p5,7,10,89,0.7118679881095886,-0.07081913948059082,0.7826871275901794,10,True,50,0.709150493144989,0.7811298370361328,0.013327409000339685,80,90
calibration-task07-init13,calibration,nominal,7,13,9,0.5146137475967407,0.0,0.5146137475967407,10,False,,0.6520761847496033,0.3459279537200928,0.013617589998830226,0,10
calibration-task07-init13,calibration,nominal,7,13,10,0.5392199754714966,0.0,0.5392199754714966,10,False,,0.6789597272872925,0.4424295127391815,0.013588566000180435,1,11
calibration-task07-init13,calibration,nominal,7,13,11,0.5567625164985657,0.0,0.5567625164985657,10,False,,0.6008081436157227,0.4667605757713318,0.01398480500029109,2,12
calibration-task07-init13,calibration,nominal,7,13,12,0.5586965084075928,0.0,0.5586965084075928,10,False,,0.6128095984458923,0.5321083068847656,0.015589987000566907,3,13
calibration-task07-init13,calibration,nominal,7,13,13,0.5742174983024597,0.0,0.5742174983024597,10,False,,0.6230820417404175,0.648559033870697,0.015045213000121294,4,14
calibration-task07-init13,calibration,nominal,7,13,14,0.6148486733436584,0.0,0.6148486733436584,10,False,,0.627677321434021,0.6859784126281738,0.014476564998403774,5,15
calibration-task07-init13,calibration,nominal,7,13,15,0.6264766454696655,0.0,0.6264766454696655,10,False,,0.7254246473312378,0.8088401556015015,0.013925595998443896,6,16
calibration-task07-init13,calibration,nominal,7,13,16,0.589570164680481,0.0,0.589570164680481,10,False,,0.6063083410263062,0.6914546489715576,0.015284326000255533,7,17
calibration-task07-init13,calibration,nominal,7,13,17,0.602360725402832,0.0,0.602360725402832,10,False,,0.6620609760284424,0.7327218055725098,0.014276387999416329,8,18
calibration-task07-init13,calibration,nominal,7,13,18,0.6442824602127075,0.0,0.6442824602127075,10,False,,0.6480087041854858,0.6878249049186707,0.0146129889999429,9,19
calibration-task07-init13,calibration,nominal,7,13,19,0.636130690574646,0.0,0.636130690574646,10,False,,0.6752323508262634,0.7117323875427246,0.01395805300126085,10,20
calibration-task07-init13,calibration,nominal,7,13,20,0.599428117275238,0.0,0.599428117275238,10,False,,0.6426193118095398,0.700677752494812,0.014889983998727985,11,21
calibration-task07-init13,calibration,nominal,7,13,21,0.6741341352462769,0.0,0.6741341352462769,10,False,,0.7524406313896179,0.7804243564605713,0.01635565700053121,12,22
calibration-task07-init13,calibration,nominal,7,13,22,0.6924341917037964,0.0,0.6924341917037964,10,False,,0.7293740510940552,0.8107767105102539,0.016012449999834644,13,23
calibration-task07-init13,calibration,nominal,7,13,23,0.7166814804077148,0.0,0.7166814804077148,10,False,,0.7633551955223083,0.7847480773925781,0.01850349900087167,14,24
calibration-task07-init13,calibration,nominal,7,13,24,0.7741599082946777,0.0,0.7741599082946777,10,False,,0.793632984161377,0.9199454188346863,0.016713516999516287,15,25
calibration-task07-init13,calibration,nominal,7,13,25,0.7739397883415222,0.0,0.7739397883415222,10,False,,0.8009852170944214,0.7573390007019043,0.01645326400102931,16,26
calibration-task07-init13,calibration,nominal,7,13,26,0.7642567157745361,0.0,0.7642567157745361,10,False,,0.8067957758903503,0.7818827629089355,0.016854708999744616,17,27
calibration-task07-init13,calibration,nominal,7,13,27,0.8709415793418884,0.0,0.8709415793418884,10,False,,0.9328304529190063,0.8423967361450195,0.01401497400001972,18,28
calibration-task07-init13,calibration,nominal,7,13,28,0.827119767665863,0.0,0.827119767665863,10,False,,0.8585060834884644,0.8817720413208008,0.013244480000139447,19,29
calibration-task07-init13,calibration,nominal,7,13,29,0.8851557970046997,0.0,0.8851557970046997,10,False,,0.8912930488586426,0.9796632528305054,0.014545519999956014,20,30
calibration-task07-init13,calibration,nominal,7,13,30,0.9238075017929077,0.0,0.9238075017929077,10,False,,0.9715366363525391,0.9346567392349243,0.014480153999102185,21,31
calibration-task07-init13,calibration,nominal,7,13,31,1.0410116910934448,0.0,1.0410116910934448,10,False,,1.0512323379516602,1.0063917636871338,0.01774203900095017,22,32
calibration-task07-init13,calibration,nominal,7,13,32,0.9372686743736267,0.0,0.9372686743736267,10,False,,1.0165398120880127,1.0226961374282837,0.01494439400084957,23,33
calibration-task07-init13,calibration,nominal,7,13,33,0.9834421873092651,0.0,0.9834421873092651,10,False,,1.031308650970459,0.8658777475357056,0.013380423999478808,24,34
calibration-task07-init13,calibration,nominal,7,13,34,1.0850166082382202,0.0,1.0850166082382202,10,False,,1.1752738952636719,0.8109082579612732,0.016173018999324995,25,35
calibration-task07-init13,calibration,nominal,7,13,35,0.855987548828125,0.0,0.855987548828125,10,False,,0.8846378326416016,0.6997325420379639,0.013734633999774815,26,36
calibration-task07-init13,calibration,nominal,7,13,36,0.8042377829551697,0.0,0.8042377829551697,10,False,,0.8725454807281494,0.5077738761901855,0.015854622000915697,27,37
calibration-task07-init13,calibration,nominal,7,13,37,0.7848085165023804,0.0,0.7848085165023804,10,False,,0.9652550220489502,0.5229868292808533,0.015004254999439581,28,38
calibration-task07-init13,calibration,nominal,7,13,38,0.692755401134491,0.0,0.692755401134491,10,False,,0.8420674204826355,0.4422041177749634,0.013596192000477458,29,39
calibration-task07-init13,calibration,nominal,7,13,39,0.7437846064567566,0.0,0.7437846064567566,10,False,,0.8536092042922974,0.4380417764186859,0.014752852999663446,30,40
calibration-task07-init13,calibration,nominal,7,13,40,0.8272958993911743,0.0,0.8272958993911743,10,False,,0.8906536102294922,0.4940924048423767,0.015762958999403054,31,41
calibration-task07-init13,calibration,nominal,7,13,41,0.8146823644638062,0.0,0.8146823644638062,10,False,,0.8496584296226501,0.45487624406814575,0.017593727998246322,32,42
calibration-task07-init13,calibration,nominal,7,13,42,0.7206734418869019,0.0,0.7206734418869019,10,False,,0.6998917460441589,0.45369952917099,0.014862025000184076,33,43
calibration-task07-init13,calibration,nominal,7,13,43,0.7177326083183289,0.0,0.7177326083183289,10,False,,0.7031891345977783,0.46408748626708984,0.013356112000110443,34,44
calibration-task07-init13,calibration,nominal,7,13,44,0.7057031989097595,0.0,0.7057031989097595,10,False,,0.69175785779953,0.48845046758651733,0.01650666800014733,35,45
calibration-task07-init13,calibration,nominal,7,13,45,0.6449621915817261,0.0,0.6449621915817261,10,False,,0.7254232168197632,0.48279404640197754,0.015100182999958633,36,46
calibration-task07-init13,calibration,nominal,7,13,46,0.6957830190658569,0.0,0.6957830190658569,10,False,,0.7458543181419373,0.49450749158859253,0.014940129000024172,37,47
calibration-task07-init13,calibration,nominal,7,13,47,0.6805524826049805,0.0,0.6805524826049805,10,False,,0.771265983581543,0.5784165263175964,0.013981582000269555,38,48
calibration-task07-init13,calibration,nominal,7,13,48,0.6908715963363647,0.0,0.6908715963363647,10,False,,0.7880699038505554,0.5983461141586304,0.015907420998701127,39,49
calibration-task07-init13,calibration,nominal,7,13,49,0.7547369003295898,0.0,0.7547369003295898,10,False,,0.7640230059623718,0.6042644381523132,0.02088699500018265,40,50
calibration-task07-init13,calibration,nominal,7,13,50,0.706469714641571,0.0,0.706469714641571,10,False,,0.7236480116844177,0.6033505201339722,0.012970907000635634,41,51
calibration-task07-init13,calibration,nominal,7,13,51,0.7532367706298828,0.0,0.7532367706298828,10,False,,0.7507526278495789,0.837774932384491,0.016317654999511433,42,52
calibration-task07-init13,calibration,nominal,7,13,52,0.8070091009140015,0.0,0.8070091009140015,10,False,,0.776543140411377,0.8522452116012573,0.012983694001377444,43,53
calibration-task07-init13,calibration,nominal,7,13,53,0.7895835638046265,0.0,0.7895835638046265,10,False,,0.7664316892623901,0.8293677568435669,0.014122149999820977,44,54
calibration-task07-init13,calibration,nominal,7,13,54,0.8089684844017029,0.0,0.8089684844017029,10,False,,0.801166296005249,0.8941488265991211,0.014240696000342723,45,55
calibration-task07-init13,calibration,nominal,7,13,55,0.8126553297042847,0.0,0.8126553297042847,10,False,,0.856012225151062,0.9325565099716187,0.013271517000248423,46,56
calibration-task07-init13,calibration,nominal,7,13,56,0.8774012923240662,0.0,0.8774012923240662,10,False,,0.9261719584465027,1.1219627857208252,0.01313445100095123,47,57
calibration-task07-init13,calibration,nominal,7,13,57,0.9060139656066895,0.0,0.9060139656066895,10,False,,0.9353782534599304,1.0955810546875,0.013069591999737895,48,58
calibration-task07-init13,calibration,nominal,7,13,58,0.933877170085907,0.0,0.933877170085907,10,False,,0.978526771068573,1.171365737915039,0.013609868999992614,49,59
calibration-task07-init13,calibration,nominal,7,13,59,0.9204348921775818,0.0,0.9204348921775818,10,False,,0.9744091033935547,1.1710177659988403,0.013531090999094886,50,60
calibration-task07-init13,calibration,nominal,7,13,60,0.8408788442611694,0.0,0.8408788442611694,10,False,,0.9173206090927124,0.9629940390586853,0.015156620000198018,51,61
calibration-task07-init13,calibration,nominal,7,13,61,0.789165198802948,0.0,0.789165198802948,10,False,,0.8183627128601074,0.9022988080978394,0.013935163000496686,52,62
calibration-task07-init13,calibration,nominal,7,13,62,0.7671071290969849,0.0,0.7671071290969849,10,False,,0.8601402044296265,0.8560065031051636,0.013658948000738746,53,63
calibration-task07-init13,calibration,nominal,7,13,63,0.8549041748046875,0.0,0.8549041748046875,10,False,,0.8588190078735352,0.8865437507629395,0.016525375000128406,54,64
calibration-task07-init13,calibration,nominal,7,13,64,0.8705917596817017,0.0,0.8705917596817017,10,False,,0.8818334341049194,0.868566632270813,0.01512738199926389,55,65
calibration-task07-init13,calibration,nominal,7,13,65,0.9907318949699402,0.0,0.9907318949699402,10,False,,1.0040651559829712,1.0540207624435425,0.014609533000111696,56,66
calibration-task07-init13,calibration,nominal,7,13,66,1.0293679237365723,0.0,1.0293679237365723,10,False,,1.0701804161071777,1.1266552209854126,0.01341095200041309,57,67
calibration-task07-init13,calibration,nominal,7,13,67,1.193955898284912,0.0,1.193955898284912,10,False,,1.1974555253982544,1.2970036268234253,0.013225221000539022,58,68
calibration-task07-init13,calibration,nominal,7,13,68,1.1496903896331787,0.0,1.1496903896331787,10,False,,1.2356576919555664,1.3671891689300537,0.013217912999607506,59,69
calibration-task07-init13,calibration,nominal,7,13,69,1.1601920127868652,0.0,1.1601920127868652,10,False,,1.2640717029571533,1.3771235942840576,0.01290823899944371,60,70
calibration-task07-init13,calibration,nominal,7,13,70,1.3219926357269287,0.0,1.3219926357269287,10,False,,1.3875732421875,1.448928713798523,0.013337297999896691,61,71
calibration-task07-init13,calibration,nominal,7,13,71,0.9877123236656189,0.0,0.9877123236656189,10,False,,1.0765230655670166,1.172816514968872,0.014879198000926408,62,72
calibration-task07-init13,calibration,nominal,7,13,72,1.1372774839401245,0.0,1.1372774839401245,10,False,,1.2064458131790161,1.2351248264312744,0.013490104000084102,63,73
calibration-task07-init13,calibration,nominal,7,13,73,1.11366605758667,0.0,1.11366605758667,10,False,,1.1312428712844849,1.240408182144165,0.01543500200023118,64,74
calibration-task07-init13,calibration,nominal,7,13,74,1.228299856185913,0.0,1.228299856185913,10,False,,1.2287893295288086,1.414503574371338,0.013904572000683402,65,75
calibration-task07-init13,calibration,nominal,7,13,75,1.270999789237976,0.0,1.270999789237976,10,False,,1.4053353071212769,1.5854175090789795,0.014999103999798535,66,76
calibration-task07-init13,calibration,nominal,7,13,76,1.1340582370758057,0.0,1.1340582370758057,10,False,,1.232790470123291,1.5821082592010498,0.014069169999856967,67,77
calibration-task07-init13,calibration,nominal,7,13,77,1.029508113861084,0.0,1.029508113861084,10,False,,1.1202824115753174,1.3751797676086426,0.013235833999715396,68,78
calibration-task07-init13,calibration,nominal,7,13,78,1.2712817192077637,0.0,1.2712817192077637,10,False,,1.3079261779785156,1.65579354763031,0.01392289800060098,69,79
calibration-task07-init13,calibration,nominal,7,13,79,0.9466598033905029,0.0,0.9466598033905029,10,False,,1.0409059524536133,1.3315088748931885,0.019254093000199646,70,80
calibration-task07-init13,calibration,nominal,7,13,80,0.8591827154159546,0.0,0.8591827154159546,10,False,,0.9455534219741821,1.2064727544784546,0.014370007000252372,71,81
calibration-task07-init13,calibration,nominal,7,13,81,0.840567946434021,0.0,0.840567946434021,10,False,,0.9140989184379578,1.0992467403411865,0.013651006000145571,72,82
calibration-task07-init13,calibration,nominal,7,13,82,0.9339947700500488,0.0,0.9339947700500488,10,False,,0.9182521104812622,1.141235589981079,0.016430020999905537,73,83
calibration-task07-init13,calibration,nominal,7,13,83,0.9368752241134644,0.0,0.9368752241134644,10,False,,0.9923954010009766,1.1099064350128174,0.013248698000097647,74,84
calibration-task07-init13,calibration,nominal,7,13,84,0.856757640838623,0.0,0.856757640838623,10,False,,0.9944612383842468,1.079973816871643,0.02940302699971653,75,85
calibration-task07-init13,calibration,nominal,7,13,85,0.9041840434074402,0.0,0.9041840434074402,10,False,,1.0122952461242676,1.2069439888000488,0.020587869001246872,76,86
calibration-task07-init13,calibration,nominal,7,13,86,0.7717570066452026,0.0,0.7717570066452026,10,False,,0.8069387674331665,1.1672240495681763,0.01466743399942061,77,87
calibration-task07-init13,calibration,nominal,7,13,87,0.856169581413269,0.0,0.856169581413269,10,False,,0.9274451732635498,1.3194117546081543,0.015525531000093906,78,88
calibration-task07-init13,calibration,nominal,7,13,88,0.8100185394287109,0.0,0.8100185394287109,10,False,,0.8014998435974121,1.4322984218597412,0.015106669001397677,79,89
calibration-task07-init13,calibration,nominal,7,13,89,0.8560416102409363,0.0,0.8560416102409363,10,False,,0.8464981913566589,0.8914124369621277,0.013317638000444276,80,90
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,9,0.5146137475967407,0.0,0.5146137475967407,10,False,50,0.6520761847496033,0.3459279537200928,0.013214471000537742,0,10
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,10,0.5392199754714966,0.0,0.5392199754714966,10,False,50,0.6789597272872925,0.4424295127391815,0.01420249100010551,1,11
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,11,0.5567625164985657,0.0,0.5567625164985657,10,False,50,0.6008081436157227,0.4667605757713318,0.017901319999509724,2,12
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,12,0.5586965084075928,0.0,0.5586965084075928,10,False,50,0.6128095984458923,0.5321083068847656,0.013069964999885997,3,13
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,13,0.5742174983024597,0.0,0.5742174983024597,10,False,50,0.6230820417404175,0.648559033870697,0.01964835199942172,4,14
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,14,0.6148486733436584,0.0,0.6148486733436584,10,False,50,0.627677321434021,0.6859784126281738,0.014531393999277498,5,15
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,15,0.6264766454696655,0.0,0.6264766454696655,10,False,50,0.7254246473312378,0.8088401556015015,0.02842999299900839,6,16
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,16,0.589570164680481,0.0,0.589570164680481,10,False,50,0.6063083410263062,0.6914546489715576,0.015806383000381174,7,17
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,17,0.602360725402832,0.0,0.602360725402832,10,False,50,0.6620609760284424,0.7327218055725098,0.013473469000018667,8,18
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,18,0.6442824602127075,0.0,0.6442824602127075,10,False,50,0.6480087041854858,0.6878249049186707,0.013216596998972818,9,19
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,19,0.636130690574646,0.0,0.636130690574646,10,False,50,0.6752323508262634,0.7117323875427246,0.014408301998628303,10,20
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,20,0.599428117275238,0.0,0.599428117275238,10,False,50,0.6426193118095398,0.700677752494812,0.014316790999146178,11,21
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,21,0.6741341352462769,0.0,0.6741341352462769,10,False,50,0.7524406313896179,0.7804243564605713,0.012815770000088378,12,22
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,22,0.6924341917037964,0.0,0.6924341917037964,10,False,50,0.7293740510940552,0.8107767105102539,0.013735929998802021,13,23
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,23,0.7166814804077148,0.0,0.7166814804077148,10,False,50,0.7633551955223083,0.7847480773925781,0.014384093999979086,14,24
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,24,0.7741599082946777,0.0,0.7741599082946777,10,False,50,0.793632984161377,0.9199454188346863,0.013636629999382421,15,25
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,25,0.7739397883415222,0.0,0.7739397883415222,10,False,50,0.8009852170944214,0.7573390007019043,0.01677806000043347,16,26
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,26,0.7642567157745361,0.0,0.7642567157745361,10,False,50,0.8067957758903503,0.7818827629089355,0.012909285000205273,17,27
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,27,0.8709415793418884,0.0,0.8709415793418884,10,False,50,0.9328304529190063,0.8423967361450195,0.01310220599953027,18,28
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,28,0.827119767665863,0.0,0.827119767665863,10,False,50,0.8585060834884644,0.8817720413208008,0.013340261999474023,19,29
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,29,0.8851557970046997,0.0,0.8851557970046997,10,False,50,0.8912930488586426,0.9796632528305054,0.013197524000133853,20,30
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,30,0.9238075017929077,0.0,0.9238075017929077,10,False,50,0.9715366363525391,0.9346567392349243,0.013226725999629707,21,31
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,31,1.0410116910934448,0.0,1.0410116910934448,10,False,50,1.0512323379516602,1.0063917636871338,0.013101335000101244,22,32
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,32,0.9372686743736267,0.0,0.9372686743736267,10,False,50,1.0165398120880127,1.0226961374282837,0.015755389000332798,23,33
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,33,0.9834421873092651,0.0,0.9834421873092651,10,False,50,1.031308650970459,0.8658777475357056,0.01298534299894527,24,34
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,34,1.0850166082382202,0.0,1.0850166082382202,10,False,50,1.1752738952636719,0.8109082579612732,0.013335540001207846,25,35
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,35,0.855987548828125,0.0,0.855987548828125,10,False,50,0.8846378326416016,0.6997325420379639,0.013666238999576308,26,36
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,36,0.8042377829551697,0.0,0.8042377829551697,10,False,50,0.8725454807281494,0.5077738761901855,0.013668278999830363,27,37
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,37,0.7848085165023804,0.0,0.7848085165023804,10,False,50,0.9652550220489502,0.5229868292808533,0.014516112998535391,28,38
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,38,0.692755401134491,0.0,0.692755401134491,10,False,50,0.8420674204826355,0.4422041177749634,0.016075412999271066,29,39
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,39,0.7437846064567566,0.0,0.7437846064567566,10,False,50,0.8536092042922974,0.4380417764186859,0.013521970000510919,30,40
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,40,0.8272958993911743,0.0,0.8272958993911743,10,False,50,0.8906536102294922,0.4940924048423767,0.014047799000763916,31,41
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,41,0.8146823644638062,0.0,0.8146823644638062,10,False,50,0.8496584296226501,0.45487624406814575,0.01548976199956087,32,42
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,42,0.7206734418869019,0.0,0.7206734418869019,10,False,50,0.6998917460441589,0.45369952917099,0.02120433399977628,33,43
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,43,0.7177326083183289,0.0,0.7177326083183289,10,False,50,0.7031891345977783,0.46408748626708984,0.014615338001021883,34,44
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,44,0.7057031989097595,0.0,0.7057031989097595,10,False,50,0.69175785779953,0.48845046758651733,0.017574606999914977,35,45
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,45,0.6449621915817261,0.0,0.6449621915817261,10,False,50,0.7254232168197632,0.48279404640197754,0.017412993000107235,36,46
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,46,0.6957830190658569,0.0,0.6957830190658569,10,False,50,0.7458543181419373,0.49450749158859253,0.018289714000275126,37,47
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,47,0.6805524826049805,0.0,0.6805524826049805,10,False,50,0.771265983581543,0.5784165263175964,0.01919253600135562,38,48
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,48,0.6908715963363647,0.0,0.6908715963363647,10,False,50,0.7880699038505554,0.5983461141586304,0.013607945998955984,39,49
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,49,0.7547369003295898,0.0,0.7547369003295898,10,False,50,0.7640230059623718,0.6042644381523132,0.01357645400094043,40,50
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,50,0.685426652431488,0.0051378607749938965,0.6802887916564941,10,True,50,0.716401994228363,0.5415837168693542,0.014735545999428723,41,51
calibration-task07-init13,calibration,motion_attenuation_0p5,7,13,51,0.7217668294906616,0.005979955196380615,0.715786874294281,10,True,50,0.7176574468612671,0.7073856592178345,0.015567643000395037,42,52
