pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,wm_relative_residual_raw,wm_action_residual_raw,no_action_residual_raw,latent_persistence_motion_raw,eef_path_length_raw,pixel_endpoint_mae_raw,wm_relative_residual_anomaly,wm_action_residual_anomaly,no_action_residual_anomaly,latent_persistence_motion_anomaly,eef_path_length_anomaly,pixel_endpoint_mae_anomaly
task04-init03,nominal,4,3,pre,31,41,0.04840540885925293,0.8262233734130859,0.777817964553833,0.7154122591018677,0.07019596546888351,15.6444730758667,1.44658061154991,0.4577525479259075,0.3219574473861913,0.898929068745697,0.6526073917319437,1.4380695440390756
task04-init03,nominal,4,3,pre,32,42,0.03834444284439087,0.8149378299713135,0.7765933871269226,0.7332643270492554,0.06789194047451019,16.153480529785156,1.1674100840324362,0.2891173348371041,0.3402961323021037,0.8383177669749335,0.7437412431600059,1.3022508405721855
task04-init03,nominal,4,3,pre,33,43,-0.0017540454864501953,0.8064269423484802,0.8081809878349304,0.6820386648178101,0.06597082316875458,17.090822219848633,0.05476184295519536,0.16194265731657412,0.1327446439722983,1.0122390225441893,0.8197294896183441,1.0521395070939927
task04-init03,nominal,4,3,pre,34,44,-0.03283035755157471,0.8316614627838135,0.8644918203353882,0.7095164060592651,0.0643719956278801,18.019794464111328,0.8075400890563892,0.5390116706753005,0.9760286959934289,0.9189466560086644,0.8829698242175702,0.8042613968596792
task04-init03,nominal,4,3,pre,35,45,-0.02926921844482422,0.801882266998291,0.8311514854431152,0.6339493989944458,0.06285253167152405,18.550495147705078,0.7087260108132007,0.09403345116688575,0.4767398122166021,1.1755115919375245,0.9430709962044269,0.6626542784966494
task04-init03,nominal,4,3,pre,36,46,-0.024037718772888184,0.7751184701919556,0.7991561889648438,0.5466499328613281,0.057123757898807526,18.220813751220703,0.5635629597737227,0.3058869071914151,0.0024064206080476277,1.471910547051026,1.1696680249444429,0.7506233239064143
task04-init03,nominal,4,3,pre,37,47,-0.024787724018096924,0.7818357348442078,0.8066234588623047,0.5119824409484863,0.051989249885082245,17.48814582824707,0.5843740190334897,0.20551359669458993,0.1094198362070169,1.5896135392285924,1.3727593506122475,0.9461214577824649
task04-init03,nominal,4,3,pre,38,48,-0.04109203815460205,0.8739794492721558,0.9150714874267578,0.52753746509552,0.047279197722673416,16.53032112121582,1.0367842519648995,1.171351859321981,1.7334855603426336,1.536801155508905,1.5590616672258486,1.2016982845186384
task04-init03,nominal,4,3,pre,39,49,-0.08649730682373047,0.8151218295097351,0.9016191363334656,0.5441639423370361,0.0426289364695549,15.304109573364258,2.2966844233508774,0.29186676392131844,1.5320295946708395,1.4803509766030079,1.7429990026186213,1.5288889009295483
task04-init03,nominal,4,3,pre,40,50,-0.057518064975738525,0.7411044836044312,0.7986225485801697,0.4906572997570038,0.03785651549696922,13.941916465759277,1.4925717544670354,0.8141438560730913,0.01039796337038218,1.6620166116272848,1.931768267244628,1.8923635422578486
task04-init03,nominal,4,3,fault_influenced,41,51,-0.049838364124298096,0.7441539168357849,0.793992280960083,0.4133206009864807,0.03372940793633461,12.701305389404297,1.2794762987517512,0.768577435153918,0.07973863313542574,1.924590000937106,2.095012680033999,2.22339639177716
task04-init03,nominal,4,3,fault_influenced,42,52,-0.039464354515075684,0.6897631883621216,0.7292275428771973,0.3892856538295746,0.03023982234299183,12.529319763183594,0.9916194735920381,1.5813156194988018,1.049624325345342,2.006193400580494,2.2330404252997162,2.269287399047123
task04-init03,nominal,4,3,fault_influenced,43,53,0.013638973236083984,0.6951688528060913,0.6815298795700073,0.3942353129386902,0.026661911979317665,12.19792366027832,0.4818855555796372,1.5005410090337667,1.7639216816364207,1.9893883288762426,2.3745617856592176,2.357713980394957
task04-init03,nominal,4,3,fault_influenced,44,54,0.039991676807403564,0.6718644499778748,0.6318727731704712,0.3596899211406708,0.022730249911546707,13.604082107543945,1.2131173425322312,1.8487690724070616,2.5075627190141727,2.106676767012924,2.5300755095227228,1.9825080463631384
task04-init03,nominal,4,3,fault_influenced,45,55,0.0004671812057495117,0.7285155057907104,0.7280483245849609,0.4143337607383728,0.018311165273189545,15.512508392333984,0.11639618566953039,1.0022557504750136,1.067283733589509,1.9211501231792516,2.704868840265045,1.4732817439447043
