pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,no_action_residual_raw,latent_persistence_motion_raw,eef_path_length_raw,pixel_endpoint_mae_raw,no_action_residual_anomaly,latent_persistence_motion_anomaly,eef_path_length_anomaly,pixel_endpoint_mae_anomaly
task04-init09,arm_actuator_gain_0p5,4,9,pre,11,21,0.7357463836669922,1.1186344623565674,0.11791180819272995,24.021282196044922,0.2959922991545885,0.16208872217868356,1.5074537350094677,0.21112328201897124
task04-init09,arm_actuator_gain_0p5,4,9,pre,12,22,0.7527894973754883,1.1818280220031738,0.11641295254230499,24.205656051635742,0.18330075009650185,0.07957923507448152,1.4350099813827408,0.17931673773494822
task04-init09,arm_actuator_gain_0p5,4,9,pre,13,23,0.7236484289169312,1.1806714534759521,0.11486662179231644,24.487600326538086,0.375985737239754,0.07515622812630472,1.3602716275954085,0.13067820904240918
task04-init09,arm_actuator_gain_0p5,4,9,pre,14,24,0.7535235285758972,1.1238521337509155,0.1131720244884491,24.815052032470703,0.1784472289356465,0.14213504344082023,1.27836714964046,0.07418914147776023
task04-init09,arm_actuator_gain_0p5,4,9,pre,15,25,0.7642827033996582,1.227552890777588,0.11134892702102661,25.488662719726562,0.10730599862912274,0.2544425549155737,1.1902519107046632,0.04201620708284885
task04-init09,arm_actuator_gain_0p5,4,9,pre,16,26,0.7665740251541138,1.2388614416122437,0.10939556360244751,26.15068817138672,0.09215544560714939,0.29768927807831286,1.0958405654901429,0.15622297342671812
task04-init09,arm_actuator_gain_0p5,4,9,pre,17,27,0.823725700378418,1.270266056060791,0.10741226375102997,26.49757957458496,0.2857397513885077,0.4177883683107024,0.9999823113858995,0.21606560535636746
task04-init09,arm_actuator_gain_0p5,4,9,pre,18,28,0.7943164110183716,1.3030956983566284,0.10547054558992386,26.590423583984375,0.09128124859573473,0.543337120989856,0.9061338130092678,0.23208223139592044
task04-init09,arm_actuator_gain_0p5,4,9,pre,19,29,0.8559184074401855,1.504638433456421,0.1033652126789093,26.844196319580078,0.49860261724824156,1.3140868835156674,0.8043773705763118,0.2758608556858833
task04-init09,arm_actuator_gain_0p5,4,9,pre,20,30,0.9167331457138062,1.5410774946212769,0.10089147835969925,26.88361930847168,0.9007185204121103,1.4534389555492735,0.6848150901739108,0.28266176049948155
task04-init09,arm_actuator_gain_0p5,4,9,pre,21,31,0.9600691795349121,1.5421240329742432,0.09795405715703964,26.512371063232422,1.1872626851030705,1.4574411796265816,0.5428415666774598,0.21861730194688728
task04-init09,arm_actuator_gain_0p5,4,9,pre,22,32,0.8893606066703796,1.3490159511566162,0.09416656196117401,25.79364013671875,0.719727307232621,0.7189476381498578,0.3597816644421054,0.09462820940880082
task04-init09,arm_actuator_gain_0p5,4,9,pre,23,33,0.8101868629455566,1.254327654838562,0.08980654180049896,24.791231155395508,0.19621898723411635,0.35683594077223757,0.1490500798242317,0.07829850817266702
task04-init09,arm_actuator_gain_0p5,4,9,pre,24,34,0.7437524795532227,1.111107349395752,0.08529872447252274,23.507266998291016,0.24305482758933544,0.1908742823437814,0.06882494223650648,0.2997966305131515
task04-init09,arm_actuator_gain_0p5,4,9,pre,25,35,0.7112374305725098,1.0425671339035034,0.08111034333705902,21.759824752807617,0.4580490651452046,0.45298918709567637,0.27126074783682363,0.6012498869232626
task04-init09,arm_actuator_gain_0p5,4,9,pre,26,36,0.6590964198112488,0.9787015914916992,0.07759205251932144,19.651844024658203,0.8028130192348685,0.6972269742980141,0.44130927326693625,0.9649000485196536
