rollout_id,pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,commanded_h10_raw_mse,executed_h10_raw_mse,no_action_h10_raw_mse,persistence_h10_raw_mse
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,37,47,1.0056204795837402,1.0056204795837402,1.0616602897644043,1.297916293144226
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,38,48,1.0627641677856445,1.0627641677856445,1.0935049057006836,1.334847331047058
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,39,49,1.006585955619812,1.006585955619812,1.0427820682525635,1.2951711416244507
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,50,60,0.8491324782371521,0.8805939555168152,0.8606733083724976,0.7495225667953491
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,51,61,0.8174344897270203,0.8374996185302734,0.8087441325187683,0.6833364963531494
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,52,62,0.7571074962615967,0.7352620959281921,0.7465202808380127,0.5048521757125854
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,53,63,0.7949584722518921,0.7289463877677917,0.8221911191940308,0.3918263912200928
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,54,64,0.7535344958305359,0.6843900084495544,0.7559168338775635,0.2511461675167084
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,55,65,0.778070330619812,0.7041668891906738,0.7881842851638794,0.25870653986930847
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,56,66,0.8546702265739441,0.7421649694442749,0.8717684745788574,0.16851398348808289
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,57,67,0.8394907712936401,0.7021667957305908,0.8781321048736572,0.18613961338996887
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,58,68,0.9081465601921082,0.7625035047531128,0.8833255767822266,0.1727263182401657
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,59,69,0.9695990085601807,0.7809911966323853,0.9047880172729492,0.17303059995174408
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,60,70,1.0402753353118896,0.8211053609848022,0.9370344877243042,0.1789257973432541
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,61,71,0.9995664954185486,0.8059861063957214,0.9217574000358582,0.19086948037147522
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,62,72,0.9169265627861023,0.7508742213249207,0.8573154211044312,0.19715818762779236
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,63,73,0.8894736170768738,0.7230978012084961,0.8212401270866394,0.20020529627799988
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,64,74,0.8528034687042236,0.6946560144424438,0.7955493927001953,0.17994658648967743
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,65,75,0.8141946792602539,0.6826490163803101,0.8028861284255981,0.17039018869400024
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,66,76,0.85204017162323,0.7029089331626892,0.8162243366241455,0.1840621829032898
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,67,77,0.9069153666496277,0.7332006692886353,0.8479664325714111,0.17133831977844238
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,68,78,0.9222947955131531,0.7451218962669373,0.8705670237541199,0.18500947952270508
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,69,79,0.8974809646606445,0.7345992922782898,0.8257613182067871,0.18560121953487396
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,70,80,0.9369591474533081,0.7486522197723389,0.8622347712516785,0.18046799302101135
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,71,81,0.9050732851028442,0.7119855880737305,0.8921370506286621,0.15467888116836548
